662,0,"(KIN\.[^ ]+) (\d+)\.(\d+)","['brand','device','model']","['Microsoft','Microsoft $1','$1']"
481,0,"(PlayStation (?:Portable|Vita|\d+))","['brand','device','model']","['Sony','$1','$1']"
607,0,"(Pre|Pixi)/\d+\.\d+","['brand','device','model']","['Palm','Palm $1','$1']"
615,0,"(QtCarBrowser)","['brand','device','model']","['Tesla','Tesla Model S','Model S']"
675,0,"(SMART-TV); .{0,200} Tizen ","['brand','device','model']","['Samsung','Samsung $1','$1']"
677,0,"(Samsung)(SGH)(i[0-9]+)","['brand','device','model']","['$1','$1 $2$3','$2-$3']"
64,0,"(Smart|SMART|smart)-?\s*(?:TV|tv)","['device_type']","['TV']"
685,0,"(Sony)(?:BDP\/|\/|)([^ /;\)]+)[ /;\)]","['brand','device','model']","['$1','$1 $2','$2']"
703,0,"(Symbian|\bS60(Version|V\d)|\bS60\b|\((Series 60|Windows Mobile|Palm OS|Bada); Opera Mini|Windows CE|Opera Mobi|BREW|Brew|Mobile; .{1,200}Firefox/|iPhone OS|Android|MobileSafari|Windows {0,2}Phone|\(webOS/|PalmOS)","['brand','device','device_type','model']","['Generic','Generic Smartphone','MOBILE','Smartphone']"
519,0,"(TOUCH(?:TAB|PAD).{1,200}?)(?: Build|\) AppleWebKit)","['brand','device','model','regex_flag']","['Versus','Versus $1','$1','i']"
611,0,"(Touch[Pp]ad)/\d+\.\d+","['brand','device','model']","['HP','HP TouchPad','TouchPad']"
520,0,"(VERTU) ([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Vertu','$1 $2','$2']"
527,0,"(Vodafone) (.{0,200}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['$1','$1 $2','$2']"
620,0,"(Watch)(\d+,\d+)","['brand','device','model']","['Apple','Apple $1','$1$2']"
336,0,"(Web0S); Linux/(SmartTV)","['brand','device','model']","['LG','LG $1 $2','$1 $2']"
700,0,"(WebTV)/\d+.\d+","['brand','device','device_type','model']","['Generic_Inettv','$1','TV','$1']"
704,0,"(hiptop|avantgo|plucker|xiino|blazer|elaine)","['brand','device','device_type','model','regex_flag']","['Generic','Generic Smartphone','MOBILE','Smartphone','i']"
617,0,"(iPad)(?:;| Simulator;)","['brand','device','model']","['Apple','$1','$1']"
619,0,"(iPhone)(?:;| Simulator;)","['brand','device','model']","['Apple','$1','$1']"
616,0,"(iPhone|iPad|iPod)(\d+,\d+)","['brand','device','model']","['Apple','$1','$1$2']"
618,0,"(iPod)(?:;| touch;| Simulator;)","['brand','device','model']","['Apple','$1','$1']"
573,0,"(sprd)\-([^/]{1,50})/","['brand','device','model']","['$1','$1 $2','$2']"
711,0,"(wap[\-\ ]browser|maui|netfront|obigo|teleca|up\.browser|midp|Opera Mini)","['brand','device','device_type','model','regex_flag']","['Generic','Generic Feature Phone','MOBILE','Feature Phone','i']"
138,0,"; (@TAB-[^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Attab','$1','$1']"
555,0,"; (Avea inTouch 2|soft stone|tmn smart a7|Movistar[ _]Link)(?: Build|\) AppleWebKit)","['brand','device','model','regex_flag']","['ZTE','$1','$1','i']"
554,0,"; (BASE) (lutea|Lutea 2|Tab[^;]{0,200}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['ZTE','$1 $2','$1 $2']"
397,0,"; (ONE [a-zA-Z]\d+)(?: Build|\) AppleWebKit)","['brand','device','model']","['OnePlus','OnePlus $1','$1']"
398,0,"; (ONEPLUS [a-zA-Z]\d+)(?: Build|\) AppleWebKit)","['brand','device','model']","['OnePlus','OnePlus $1','$1']"
401,0,"; (OnePlus[ a-zA-z0-9]{0,50})((?: Build|\) AppleWebKit))","['brand','device','model']","['OnePlus','$1','$1']"
400,0,"; (OnePlus[ a-zA-z0-9]{0,50});((?: Build|.{0,50}\) AppleWebKit))","['brand','device','model']","['OnePlus','$1','$1']"
435,0,"; (RCT\w+)(?: Build|\) AppleWebKit)","['brand','device','model']","['RCA','$1','$1']"
446,0,"; (SAMSUNG-)([A-Za-z0-9\-]{0,50}).{0,200} Build/","['brand','device','model']","['Samsung','Samsung $1$2','$2']"
668,0,"; (moto[ a-zA-z0-9()]{0,50});((?: Build|.{0,50}\) AppleWebKit))","['brand','device','model']","['Motorola','$1','$1']"
557,0,"; ?(Cloud[ _]Z5|z1000|Z99 2G|z99|z930|z999|z990|z909|Z919|z900)(?: Build|\) AppleWebKit)","['brand','device','model']","['Zync','$1','$1']"
567,0,"; ?(KFAPWA) Build\b","['brand','device','model']","['Amazon','Kindle Fire HDX 8.9"" 4G','Kindle Fire HDX 8.9"" 4G']"
566,0,"; ?(KFAPWI) Build\b","['brand','device','model']","['Amazon','Kindle Fire HDX 8.9"" WiFi','Kindle Fire HDX 8.9"" WiFi']"
562,0,"; ?(KFJWA) Build\b","['brand','device','model']","['Amazon','Kindle Fire HD 8.9"" 4G','Kindle Fire HD 8.9"" 4G']"
561,0,"; ?(KFJWI) Build\b","['brand','device','model']","['Amazon','Kindle Fire HD 8.9"" WiFi','Kindle Fire HD 8.9"" WiFi']"
559,0,"; ?(KFOTE|Amazon Kindle Fire2) Build\b","['brand','device','model']","['Amazon','Kindle Fire 2','Kindle Fire 2']"
558,0,"; ?(KFOT|Kindle Fire) Build\b","['brand','device','model']","['Amazon','Kindle Fire','Kindle Fire']"
563,0,"; ?(KFSOWI) Build\b","['brand','device','model']","['Amazon','Kindle Fire HD 7"" WiFi','Kindle Fire HD 7"" WiFi']"
565,0,"; ?(KFTHWA) Build\b","['brand','device','model']","['Amazon','Kindle Fire HDX 7"" 4G','Kindle Fire HDX 7"" 4G']"
564,0,"; ?(KFTHWI) Build\b","['brand','device','model']","['Amazon','Kindle Fire HDX 7"" WiFi','Kindle Fire HDX 7"" WiFi']"
560,0,"; ?(KFTT) Build\b","['brand','device','model']","['Amazon','Kindle Fire HD','Kindle Fire HD 7""']"
569,0,"; ?(Kindle) Build\b","['brand','device','model']","['Amazon','Kindle','Kindle']"
377,0,"; ?(NEC-)(.{0,200}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Nec','$1$2','$2']"
